"method","K","signal_prop","rho_est","power","fdp","rep"
"DPM",3,0.2,NA,0.876049382716049,0.017718715393134,3
"ORBIT_P",3,0.2,-0.0172231009316826,0.926913580246914,0.0389144905273938,3
"DPM",4,0.2,NA,0.902222222222222,0.0108283703302653,3
"ORBIT_P",4,0.2,-0.00961163386482186,0.939753086419753,0.0388888888888889,3
"DPM",5,0.2,NA,0.917037037037037,0.00482315112540193,3
"ORBIT_P",5,0.2,-0.00938016743257761,0.952592592592593,0.039820806371329,3
"DPM",6,0.2,NA,0.937777777777778,0.0031496062992126,3
"ORBIT_P",6,0.2,-0.00562184119147897,0.967901234567901,0.0443686006825939,3
"DPM",7,0.2,NA,0.938765432098765,0.0020997375328084,3
"ORBIT_P",7,0.2,-0.00563465234631035,0.97283950617284,0.0446168768186227,3
"DPM",8,0.2,NA,0.946666666666667,0.000521376433785193,3
"ORBIT_P",8,0.2,-0.00441246480191753,0.978765432098765,0.045739046701974,3
"DPM",9,0.2,NA,0.952592592592593,0.00103573278094252,3
"ORBIT_P",9,0.2,-0.00277530515359413,0.975308641975309,0.0407965031568723,3
"DPM",10,0.2,NA,0.952592592592593,0.000518134715025907,3
"ORBIT_P",10,0.2,-0.00274740949571773,0.980740740740741,0.0387221684414327,3
"DPM",11,0.2,NA,0.950617283950617,0.000519210799584631,3
"ORBIT_P",11,0.2,-0.00229474101918113,0.979753086419753,0.0401548137397194,3
"DPM",12,0.2,NA,0.957530864197531,0.000515463917525773,3
"ORBIT_P",12,0.2,-0.00167005290026985,0.984197530864197,0.043206913106097,3
"DPM",13,0.2,NA,0.962962962962963,0.000512557662737058,3
"ORBIT_P",13,0.2,-0.00105672643967741,0.986666666666667,0.0412667946257198,3
"DPM",14,0.2,NA,0.960493827160494,0.000513874614594039,3
"ORBIT_P",14,0.2,-0.000310916842513502,0.988641975308642,0.0375,3
"DPM",15,0.2,NA,0.956543209876543,0,3
"ORBIT_P",15,0.2,0.000231103584655572,0.987654320987654,0.0407673860911271,3
"DPM",16,0.2,NA,0.964444444444444,0,3
"ORBIT_P",16,0.2,0.000333432105425394,0.992098765432099,0.0419647114926085,3
"DPM",17,0.2,NA,0.963950617283951,0,3
"ORBIT_P",17,0.2,0.000457753730931353,0.989135802469136,0.0407088122605364,3
"DPM",18,0.2,NA,0.955061728395062,0,3
"ORBIT_P",18,0.2,-6.75532835402679e-05,0.98716049382716,0.0412470023980815,3
"DPM",19,0.2,NA,0.969876543209877,0,3
"ORBIT_P",19,0.2,-0.00034056699728693,0.98962962962963,0.0402298850574713,3
"DPM",20,0.2,NA,0.966913580246914,0,3
"ORBIT_P",20,0.2,-0.000466881273858934,0.991604938271605,0.037392138063279,3
"DPM",2,0.5,NA,0.868217054263566,0.0164377392479171,3
"ORBIT_P",2,0.5,-0.00761893507973113,0.897634665076526,0.0281902302560792,3
"DPM",3,0.5,NA,0.901808785529716,0.0106846925425207,3
"ORBIT_P",3,0.5,-0.000932985817244064,0.939375869608428,0.0297680147813591,3
"DPM",4,0.5,NA,0.925660902405088,0.00745950554134697,3
"ORBIT_P",4,0.5,0.00144313357719973,0.961439077718148,0.0265647011471121,3
"DPM",5,0.5,NA,0.937189425561519,0.0040135192226447,3
"ORBIT_P",5,0.5,-0.000126412534114059,0.967799642218247,0.026978417266187,3
"DPM",6,0.5,NA,0.942158616577221,0.00231530204167544,3
"ORBIT_P",6,0.5,0.00038025262619966,0.974955277280859,0.0277502477700694,3
"DPM",7,0.5,NA,0.955277280858676,0.00228357899107328,3
"ORBIT_P",7,0.5,-0.000943549119025513,0.978533094812165,0.0241823587710605,3
"DPM",8,0.5,NA,0.958855098389982,0.00124223602484472,3
"ORBIT_P",8,0.5,-0.00191593839625175,0.98529119459352,0.0251720747295969,3
"DPM",9,0.5,NA,0.95905386603061,0.000621375310687655,3
"ORBIT_P",9,0.5,-0.00103436386492012,0.983303518187239,0.025989367985824,3
"DPM",10,0.5,NA,0.967004571655735,0.00020550760378134,3
"ORBIT_P",10,0.5,-0.00113974729246465,0.987875173921686,0.0266353309831571,3
"DPM",11,0.5,NA,0.961041542436891,0.000206782464846981,3
"ORBIT_P",11,0.5,-0.00216030718876942,0.987676406281057,0.0249215070643642,3
"DPM",12,0.5,NA,0.965613198171338,0,3
"ORBIT_P",12,0.5,-0.00236933453822081,0.987676406281057,0.0256862745098039,3
"DPM",13,0.5,NA,0.962830451202544,0,3
"ORBIT_P",13,0.5,-0.00117388787165861,0.990657920890479,0.0258014073494918,3
"DPM",14,0.5,NA,0.965811965811966,0.000205761316872428,3
"ORBIT_P",14,0.5,-0.00126942081243785,0.990459153249851,0.023898139079334,3
"DPM",15,0.5,NA,0.967203339296363,0,3
"ORBIT_P",15,0.5,-0.0016049431023155,0.99165175909362,0.024633431085044,3
"DPM",16,0.5,NA,0.966010733452594,0,3
"ORBIT_P",16,0.5,-0.00102893884207664,0.990856688531107,0.0246527098415183,3
"DPM",17,0.5,NA,0.970979924468297,0,3
"ORBIT_P",17,0.5,-0.000597922090142393,0.99165175909362,0.02539558507521,3
"DPM",18,0.5,NA,0.973166368515206,0,3
"ORBIT_P",18,0.5,-0.00054305686640949,0.993440667859273,0.0253510140405616,3
"DPM",19,0.5,NA,0.971576227390181,0,3
"ORBIT_P",19,0.5,-0.00108095944425971,0.993043132578016,0.0268796260225945,3
"DPM",20,0.5,NA,0.97475650964023,0,3
"ORBIT_P",20,0.5,-0.000294390073431511,0.994434506062413,0.0257059396299903,3
"DPM",2,0.05,NA,0.705284552845528,0.019774011299435,4
"ORBIT_P",2,0.05,-0.00346610449751222,0.75609756097561,0.0387596899224806,4
"DPM",3,0.05,NA,0.808943089430894,0.0148514851485149,4
"ORBIT_P",3,0.05,-0.000633472694005324,0.867886178861789,0.0511111111111111,4
"DPM",4,0.05,NA,0.855691056910569,0.0209302325581395,4
"ORBIT_P",4,0.05,-0.00218049105126434,0.902439024390244,0.0492505353319058,4
"DPM",5,0.05,NA,0.861788617886179,0.00934579439252336,4
"ORBIT_P",5,0.05,-0.00278092454411998,0.93089430894309,0.0556701030927835,4
"DPM",6,0.05,NA,0.900406504065041,0.00225225225225225,4
"ORBIT_P",6,0.05,-0.00158653362797477,0.957317073170732,0.0673267326732673,4
"DPM",7,0.05,NA,0.93089430894309,0.00217864923747277,4
"ORBIT_P",7,0.05,-0.00181334159029517,0.961382113821138,0.054,4
"DPM",8,0.05,NA,0.920731707317073,0,4
"ORBIT_P",8,0.05,-0.00178060013734026,0.973577235772358,0.0699029126213592,4
"DPM",9,0.05,NA,0.941056910569106,0.0021551724137931,4
"ORBIT_P",9,0.05,-0.000986879558291786,0.963414634146341,0.0669291338582677,4
"DPM",10,0.05,NA,0.943089430894309,0,4
"ORBIT_P",10,0.05,-0.00131724503831794,0.967479674796748,0.0574257425742574,4
"DPM",11,0.05,NA,0.957317073170732,0,4
"ORBIT_P",11,0.05,-0.000331281568767027,0.983739837398374,0.0565302144249513,4
"DPM",12,0.05,NA,0.936991869918699,0,4
"ORBIT_P",12,0.05,-0.000598041741124271,0.973577235772358,0.0607843137254902,4
"DPM",13,0.05,NA,0.953252032520325,0,4
"ORBIT_P",13,0.05,-0.000514111137333834,0.977642276422764,0.060546875,4
"DPM",14,0.05,NA,0.949186991869919,0,4
"ORBIT_P",14,0.05,-0.000819106461162942,0.981707317073171,0.0834914611005693,4
"DPM",15,0.05,NA,0.939024390243902,0,4
"ORBIT_P",15,0.05,-0.000444953120300767,0.983739837398374,0.0763358778625954,4
"DPM",16,0.05,NA,0.961382113821138,0,4
"ORBIT_P",16,0.05,-5.0378440763799e-05,0.991869918699187,0.0740037950664137,4
"DPM",17,0.05,NA,0.951219512195122,0,4
"ORBIT_P",17,0.05,-0.000621664101280146,0.989837398373984,0.0616570327552987,4
"DPM",18,0.05,NA,0.967479674796748,0,4
"ORBIT_P",18,0.05,-0.000258941460871747,0.98780487804878,0.0544747081712062,4
"DPM",19,0.05,NA,0.967479674796748,0,4
"ORBIT_P",19,0.05,9.67703614396877e-05,0.989837398373984,0.054368932038835,4
"DPM",20,0.05,NA,0.949186991869919,0,4
"ORBIT_P",20,0.05,8.14863976547676e-05,0.973577235772358,0.042,4
"DPM",2,0.1,NA,0.766871165644172,0.0247074122236671,4
"ORBIT_P",2,0.1,0.00107993742363923,0.806748466257669,0.0459492140266022,4
"DPM",3,0.1,NA,0.830265848670757,0.0193236714975845,4
"ORBIT_P",3,0.1,0.00705931164921161,0.883435582822086,0.0474090407938258,4
"DPM",4,0.1,NA,0.895705521472393,0.0112866817155756,4
"ORBIT_P",4,0.1,0.0106589407752608,0.940695296523517,0.0376569037656904,4
"DPM",5,0.1,NA,0.901840490797546,0.0078740157480315,4
"ORBIT_P",5,0.1,0.00676757415745408,0.948875255623722,0.0363447559709242,4
"DPM",6,0.1,NA,0.92638036809816,0.0043956043956044,4
"ORBIT_P",6,0.1,0.00394190371588322,0.957055214723926,0.04,4
"DPM",7,0.1,NA,0.920245398773006,0.00332225913621262,4
"ORBIT_P",7,0.1,0.00246982786089116,0.959100204498977,0.044806517311609,4
"DPM",8,0.1,NA,0.929447852760736,0.00438116100766703,4
"ORBIT_P",8,0.1,0.00209339598402805,0.970347648261759,0.0471887550200803,4
"DPM",9,0.1,NA,0.927402862985685,0.00110132158590308,4
"ORBIT_P",9,0.1,0.000915191427475918,0.967280163599182,0.0502008032128514,4
"DPM",10,0.1,NA,0.941717791411043,0.00216684723726977,4
"ORBIT_P",10,0.1,8.14396680239928e-05,0.974437627811861,0.046046046046046,4
"DPM",11,0.1,NA,0.949897750511247,0.0010752688172043,4
"ORBIT_P",11,0.1,0.000511269498767689,0.985685071574642,0.0493096646942801,4
"DPM",12,0.1,NA,0.948875255623722,0,4
"ORBIT_P",12,0.1,-0.000368970355458242,0.98159509202454,0.0476190476190476,4
"DPM",13,0.1,NA,0.952965235173824,0,4
"ORBIT_P",13,0.1,-0.000940165582688479,0.977505112474438,0.047808764940239,4
"DPM",14,0.1,NA,0.973415132924335,0,4
"ORBIT_P",14,0.1,-0.00082634631894814,0.99079754601227,0.0434353405725568,4
"DPM",15,0.1,NA,0.960122699386503,0,4
"ORBIT_P",15,0.1,-0.000635900580159283,0.991820040899795,0.0376984126984127,4
"DPM",16,0.1,NA,0.961145194274029,0,4
"ORBIT_P",16,0.1,-0.000735819955994105,0.983640081799591,0.055937193326791,4
"DPM",17,0.1,NA,0.957055214723926,0,4
"ORBIT_P",17,0.1,-0.00113543018278179,0.986707566462168,0.0483234714003945,4
"DPM",18,0.1,NA,0.966257668711656,0,4
"ORBIT_P",18,0.1,-0.0013793339179414,0.989775051124744,0.0425321463897132,4
"DPM",19,0.1,NA,0.964212678936605,0,4
"ORBIT_P",19,0.1,-0.00152740201489333,0.992842535787321,0.0424063116370809,4
"DPM",20,0.1,NA,0.965235173824131,0,4
"ORBIT_P",20,0.1,-0.00177269420993373,0.988752556237219,0.0397219463753724,4
"DPM",2,0.2,NA,0.812180143295803,0.0275735294117647,4
"ORBIT_P",2,0.2,0.0123477790247356,0.845957011258956,0.0428488708743486,4
"DPM",3,0.2,NA,0.870522006141249,0.0229753015508329,4
"ORBIT_P",3,0.2,0.0182909252466363,0.916581371545548,0.0448,4
"DPM",4,0.2,NA,0.887410440122825,0.00857632933104631,4
"ORBIT_P",4,0.2,0.00661405102587022,0.932446264073695,0.0440713536201469,4
"DPM",5,0.2,NA,0.917093142272262,0.00665188470066519,4
"ORBIT_P",5,0.2,0.00291798014296483,0.960081883316274,0.0462633451957295,4
"DPM",6,0.2,NA,0.920675537359263,0.00387596899224806,4
"ORBIT_P",6,0.2,0.00418747775605174,0.965199590583419,0.0421533773489081,4
"DPM",7,0.2,NA,0.936028659160696,0.00163755458515284,4
"ORBIT_P",7,0.2,0.00372220775949168,0.97338792221085,0.0442211055276382,4
"DPM",8,0.2,NA,0.943705220061412,0.00108342361863489,4
"ORBIT_P",8,0.2,0.00274951054905988,0.980552712384852,0.0386352232814852,4
"DPM",9,0.2,NA,0.946775844421699,0.00161899622234215,4
"ORBIT_P",9,0.2,0.00293557665550793,0.972364380757421,0.0404040404040404,4
"DPM",10,0.2,NA,0.950870010235415,0.0010752688172043,4
"ORBIT_P",10,0.2,0.00143614085542252,0.980552712384852,0.0400801603206413,4
"DPM",11,0.2,NA,0.962640736949846,0.00053134962805526,4
"ORBIT_P",11,0.2,0.00187256489477708,0.98618219037871,0.044620723847298,4
"DPM",12,0.2,NA,0.95957011258956,0.000533049040511727,4
"ORBIT_P",12,0.2,0.00179602203355974,0.984135107471853,0.0418535127055306,4
"DPM",13,0.2,NA,0.962128966223132,0.000531632110579479,4
"ORBIT_P",13,0.2,0.00101937438757094,0.987205731832139,0.0412524850894632,4
"DPM",14,0.2,NA,0.965711361310133,0,4
"ORBIT_P",14,0.2,0.00141411305566241,0.988741044012282,0.0449826989619377,4
"DPM",15,0.2,NA,0.962128966223132,0,4
"ORBIT_P",15,0.2,0.00177980038012437,0.991811668372569,0.0396432111000991,4
"DPM",16,0.2,NA,0.967758444216991,0,4
"ORBIT_P",16,0.2,0.00155879157940811,0.991299897645855,0.0415635823849579,4
"DPM",17,0.2,NA,0.961105424769703,0,4
"ORBIT_P",17,0.2,0.00139904390726804,0.986693961105425,0.0431761786600496,4
"DPM",18,0.2,NA,0.967246673490276,0,4
"ORBIT_P",18,0.2,0.00137684674227643,0.989764585465711,0.0363726955655207,4
"DPM",19,0.2,NA,0.966223132036848,0,4
"ORBIT_P",19,0.2,0.00144987733160862,0.992835209825998,0.0362642821659215,4
"DPM",20,0.2,NA,0.96878198567042,0,4
"ORBIT_P",20,0.2,0.00106752497969212,0.989764585465711,0.0416253716551041,4
"DPM",2,0.5,NA,0.861842105263158,0.0159344411563852,4
"ORBIT_P",2,0.5,0.00564106098844252,0.894736842105263,0.0232861806311208,4
"DPM",3,0.5,NA,0.908094098883573,0.00913639329997825,4
"ORBIT_P",3,0.5,0.00238049830261754,0.945374800637959,0.0268828237225528,4
"DPM",4,0.5,NA,0.926435406698565,0.00556387759469292,4
"ORBIT_P",4,0.5,0.00185226426870753,0.960526315789474,0.0250910562525293,4
"DPM",5,0.5,NA,0.940191387559809,0.00317057704502219,4
"ORBIT_P",5,0.5,0.00489156886644843,0.973883572567783,0.0282474636960414,4
"DPM",6,0.5,NA,0.946570972886762,0.00210172341319882,4
"ORBIT_P",6,0.5,0.00561582837334183,0.972288676236045,0.0265469061876248,4
"DPM",7,0.5,NA,0.953149920255183,0.00104471374843293,4
"ORBIT_P",7,0.5,0.00489001381021684,0.977272727272727,0.0242834394904459,4
"DPM",8,0.5,NA,0.954944178628389,0.000834376303712975,4
"ORBIT_P",8,0.5,0.00571502332267989,0.980861244019139,0.024390243902439,4
"DPM",9,0.5,NA,0.960725677830941,0.00062214848610535,4
"ORBIT_P",9,0.5,0.00563745188215847,0.984250398724083,0.0223762376237624,4
"DPM",10,0.5,NA,0.960326953748006,0.000622406639004149,4
"ORBIT_P",10,0.5,0.00275350929423123,0.985645933014354,0.0240821160679037,4
"DPM",11,0.5,NA,0.962719298245614,0.00020703933747412,4
"ORBIT_P",11,0.5,0.00060646079678915,0.988835725677831,0.0216962524654832,4
"DPM",12,0.5,NA,0.963118022328549,0.000206953642384106,4
"ORBIT_P",12,0.5,-0.000390360177630651,0.989433811802233,0.023223774847471,4
"DPM",13,0.5,NA,0.965510366826156,0.000206440957886045,4
"ORBIT_P",13,0.5,-0.000279568782600596,0.987639553429027,0.0230723723131532,4
"DPM",14,0.5,NA,0.965909090909091,0.00041262636682484,4
"ORBIT_P",14,0.5,0.000155475183291363,0.9896331738437,0.0253288827802867,4
"DPM",15,0.5,NA,0.971690590111643,0.000205128205128205,4
"ORBIT_P",15,0.5,0.000446414509003147,0.991427432216906,0.0222178529296107,4
"DPM",16,0.5,NA,0.967703349282297,0.000205973223480947,4
"ORBIT_P",16,0.5,0.00106648345094261,0.990031897926635,0.0230179028132992,4
"DPM",17,0.5,NA,0.975677830940989,0,4
"ORBIT_P",17,0.5,0.00101681704747787,0.992224880382775,0.0239262600509904,4
"DPM",18,0.5,NA,0.970693779904306,0,4
"ORBIT_P",18,0.5,0.000871946784642067,0.991427432216906,0.0229862475442043,4
"DPM",19,0.5,NA,0.970693779904306,0,4
"ORBIT_P",19,0.5,0.000696355999465223,0.991626794258373,0.0235571260306243,4
"DPM",20,0.5,NA,0.975079744816587,0,4
"ORBIT_P",20,0.5,0.000873875602279309,0.991626794258373,0.0248970790041168,4
"DPM",2,0.05,NA,0.705756929637527,0.0178041543026706,5
"ORBIT_P",2,0.05,-0.00809983128578319,0.752665245202559,0.0381471389645777,5
"DPM",3,0.05,NA,0.842217484008529,0.00503778337531486,5
"ORBIT_P",3,0.05,-0.00345401672176326,0.889125799573561,0.0435779816513761,5
"DPM",4,0.05,NA,0.88272921108742,0.0142857142857143,5
"ORBIT_P",4,0.05,-0.0057569674812655,0.925373134328358,0.03125,5
"DPM",5,0.05,NA,0.880597014925373,0.00959232613908873,5
"ORBIT_P",5,0.05,-0.00213271711161618,0.921108742004264,0.0248306997742664,5
"DPM",6,0.05,NA,0.897654584221748,0.0023696682464455,5
"ORBIT_P",6,0.05,0.0011522959164007,0.936034115138593,0.0456521739130435,5
"DPM",7,0.05,NA,0.921108742004264,0,5
"ORBIT_P",7,0.05,-3.38313928892328e-05,0.96588486140725,0.0443037974683544,5
"DPM",8,0.05,NA,0.950959488272921,0,5
"ORBIT_P",8,0.05,0.00116403308683761,0.982942430703625,0.055327868852459,5
"DPM",9,0.05,NA,0.923240938166311,0.00230414746543779,5
"ORBIT_P",9,0.05,0.000118917540869566,0.968017057569296,0.0442105263157895,5
"DPM",10,0.05,NA,0.931769722814499,0,5
"ORBIT_P",10,0.05,9.55196376800652e-05,0.968017057569296,0.0541666666666667,5
"DPM",11,0.05,NA,0.942430703624733,0,5
"ORBIT_P",11,0.05,0.000230058638577888,0.980810234541578,0.0376569037656904,5
"DPM",12,0.05,NA,0.942430703624733,0,5
"ORBIT_P",12,0.05,0.000136201231096036,0.970149253731343,0.0360169491525424,5
"DPM",13,0.05,NA,0.948827292110874,0,5
"ORBIT_P",13,0.05,0.000547339388877034,0.982942430703625,0.0415800415800416,5
"DPM",14,0.05,NA,0.93816631130064,0,5
"ORBIT_P",14,0.05,0.000242170288723374,0.976545842217484,0.0357894736842105,5
"DPM",15,0.05,NA,0.955223880597015,0,5
"ORBIT_P",15,0.05,-0.00026858344174343,0.974413646055437,0.0498960498960499,5
"DPM",16,0.05,NA,0.946695095948827,0,5
"ORBIT_P",16,0.05,-0.000503911636013974,0.978678038379531,0.0457380457380457,5
"DPM",17,0.05,NA,0.97228144989339,0,5
"ORBIT_P",17,0.05,-0.00068239071887216,0.989339019189765,0.0413223140495868,5
"DPM",18,0.05,NA,0.959488272921109,0,5
"ORBIT_P",18,0.05,-0.000562191633524073,0.980810234541578,0.045643153526971,5
"DPM",19,0.05,NA,0.953091684434968,0,5
"ORBIT_P",19,0.05,-0.000368729092524047,0.989339019189765,0.0393374741200828,5
"DPM",20,0.05,NA,0.970149253731343,0,5
"ORBIT_P",20,0.05,-0.000186650626673301,0.989339019189765,0.0472279260780287,5
"DPM",2,0.1,NA,0.796278158667973,0.0298329355608592,5
"ORBIT_P",2,0.1,0.0084064124995302,0.830558276199804,0.0535714285714286,5
"DPM",3,0.1,NA,0.850146914789422,0.0091324200913242,5
"ORBIT_P",3,0.1,0.00477017134278784,0.898139079333986,0.0397905759162304,5
"DPM",4,0.1,NA,0.890303623898139,0.00547045951859956,5
"ORBIT_P",4,0.1,0.00135252693669856,0.93535749265426,0.0392354124748491,5
"DPM",5,0.1,NA,0.904015670910872,0.00108225108225108,5
"ORBIT_P",5,0.1,-0.0016789558352728,0.944172380019589,0.035035035035035,5
"DPM",6,0.1,NA,0.917727717923604,0.00425079702444208,5
"ORBIT_P",6,0.1,0.000824258547594214,0.962781586679726,0.0437743190661479,5
"DPM",7,0.1,NA,0.929480901077375,0.00105263157894737,5
"ORBIT_P",7,0.1,0.00100577725051084,0.964740450538688,0.0492277992277992,5
"DPM",8,0.1,NA,0.928501469147894,0.00210526315789474,5
"ORBIT_P",8,0.1,0.00194433916827599,0.966699314397649,0.0436046511627907,5
"DPM",9,0.1,NA,0.940254652301665,0.00311526479750779,5
"ORBIT_P",9,0.1,0.0015453608021069,0.97845249755142,0.0357142857142857,5
"DPM",10,0.1,NA,0.959843290891283,0.00203665987780041,5
"ORBIT_P",10,0.1,0.0014762284560778,0.987267384916748,0.0344827586206897,5
"DPM",11,0.1,NA,0.949069539666993,0.00103092783505155,5
"ORBIT_P",11,0.1,0.00209293461531922,0.986287952987267,0.0427756653992395,5
"DPM",12,0.1,NA,0.955925563173359,0,5
"ORBIT_P",12,0.1,0.00217106477583844,0.979431929480901,0.0412272291466922,5
"DPM",13,0.1,NA,0.947110675808031,0,5
"ORBIT_P",13,0.1,0.00120904571068989,0.981390793339863,0.0356111645813282,5
"DPM",14,0.1,NA,0.952987267384917,0,5
"ORBIT_P",14,0.1,0.00109139866836069,0.985308521057786,0.0428163653663178,5
"DPM",15,0.1,NA,0.95690499510284,0,5
"ORBIT_P",15,0.1,0.00107008188401946,0.983349657198825,0.0428979980934223,5
"DPM",16,0.1,NA,0.961802154750245,0,5
"ORBIT_P",16,0.1,0.0012555931219689,0.991185112634672,0.0416666666666667,5
"DPM",17,0.1,NA,0.957884427032321,0,5
"ORBIT_P",17,0.1,0.00174084821110712,0.984329089128306,0.0446768060836502,5
"DPM",18,0.1,NA,0.959843290891283,0,5
"ORBIT_P",18,0.1,0.00155772591034474,0.987267384916748,0.0499528746465598,5
"DPM",19,0.1,NA,0.966699314397649,0,5
"ORBIT_P",19,0.1,0.00137388250411979,0.990205680705191,0.049812030075188,5
"DPM",20,0.1,NA,0.957884427032321,0,5
"ORBIT_P",20,0.1,0.0010111037149065,0.988246816846229,0.0499058380414313,5
"DPM",2,0.2,NA,0.800701051577366,0.024405125076266,5
"ORBIT_P",2,0.2,0.0105225624267823,0.843765648472709,0.0431572969903464,5
"DPM",3,0.2,NA,0.873810716074111,0.0141242937853107,5
"ORBIT_P",3,0.2,0.0111604577178618,0.918377566349524,0.0407949790794979,5
"DPM",4,0.2,NA,0.914872308462694,0.0065252854812398,5
"ORBIT_P",4,0.2,0.00748496371141165,0.949924887330996,0.0428859737638749,5
"DPM",5,0.2,NA,0.913870806209314,0.00273224043715847,5
"ORBIT_P",5,0.2,0.00277187580254658,0.957936905358037,0.0372420734776044,5
"DPM",6,0.2,NA,0.944917376064096,0.00105876124933827,5
"ORBIT_P",6,0.2,0.00381010093163312,0.970455683525288,0.0391670798215171,5
"DPM",7,0.2,NA,0.941412118177266,0.00159320233669676,5
"ORBIT_P",7,0.2,0.00292769854853433,0.972458688032048,0.0409876543209877,5
"DPM",8,0.2,NA,0.935403104656986,0.00106951871657754,5
"ORBIT_P",8,0.2,0.00122858181380339,0.971457185778668,0.0367428003972195,5
"DPM",9,0.2,NA,0.951927891837757,0.000525762355415352,5
"ORBIT_P",9,0.2,1.46018979819828e-05,0.981972959439159,0.0401370533529124,5
"DPM",10,0.2,NA,0.950425638457687,0.000526592943654555,5
"ORBIT_P",10,0.2,-0.000266584672144224,0.981972959439159,0.04248046875,5
"DPM",11,0.2,NA,0.951927891837757,0.000525762355415352,5
"ORBIT_P",11,0.2,-0.000204938536231838,0.977966950425638,0.0379310344827586,5
"DPM",12,0.2,NA,0.957936905358037,0.000522466039707419,5
"ORBIT_P",12,0.2,0.00023554375582462,0.984476715072609,0.0386308068459658,5
"DPM",13,0.2,NA,0.957936905358037,0.000522466039707419,5
"ORBIT_P",13,0.2,-1.95435028017262e-05,0.983975963945919,0.0423976608187134,5
"DPM",14,0.2,NA,0.963445167751627,0,5
"ORBIT_P",14,0.2,0.000185527074970255,0.988983475212819,0.0426563257392147,5
"DPM",15,0.2,NA,0.961442163244867,0,5
"ORBIT_P",15,0.2,-0.000313227301187428,0.988482724086129,0.0454545454545455,5
"DPM",16,0.2,NA,0.967951927891838,0,5
"ORBIT_P",16,0.2,-0.000264907902785415,0.99298948422634,0.042953667953668,5
"DPM",17,0.2,NA,0.965448172258388,0,5
"ORBIT_P",17,0.2,-0.00040140772965774,0.99198798197296,0.0439189189189189,5
"DPM",18,0.2,NA,0.958938407611417,0,5
"ORBIT_P",18,0.2,-0.000207741288265922,0.990986479719579,0.0383867832847425,5
"DPM",19,0.2,NA,0.963445167751627,0,5
"ORBIT_P",19,0.2,8.86230159421016e-06,0.99298948422634,0.0364431486880466,5
"DPM",20,0.2,NA,0.964446670005008,0,5
"ORBIT_P",20,0.2,0.000327700288331279,0.99148723084627,0.0369649805447471,5
"DPM",2,0.5,NA,0.873332005576578,0.0159335727109515,5
"ORBIT_P",2,0.5,-0.00157596120966904,0.903206532563234,0.0243115318416523,5
"DPM",3,0.5,NA,0.910376419040032,0.00845986984815618,5
"ORBIT_P",3,0.5,-0.00823960425553422,0.946624178450508,0.0244252873563218,5
"DPM",4,0.5,NA,0.923919537940649,0.0042927666881305,5
"ORBIT_P",4,0.5,-0.0100832766953111,0.959968133837881,0.0235008103727715,5
"DPM",5,0.5,NA,0.943835889265087,0.00273569023569024,5
"ORBIT_P",5,0.5,-0.00473703296355929,0.970523800039833,0.0246196957566053,5
"DPM",6,0.5,NA,0.946823341963752,0.00147027935307708,5
"ORBIT_P",6,0.5,-0.00194429288232013,0.976897032463653,0.0267857142857143,5
"DPM",7,0.5,NA,0.948814977096196,0.000838926174496644,5
